"Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","is_bitter"
"Shark Mountain","Belize, 2013",1335,2014,72,"U.S.A.",3.25,"Belize",TRUE
"Shark's","Hilo",713,2011,73,"U.S.A.",2,"Hawaii",TRUE
"Shark's","Hilo, w/ added cocoa butter",721,2011,73,"U.S.A.",2.5,"Hawaii",TRUE
"Shattel","Tingo Maria",1884,2016,70,"Peru",3.25,"Peru",FALSE
"Shattell","Porcelana",757,2011,75,"Peru",3.5,"Peru",TRUE
"Sibu","Oro",1586,2015,82,"Costa Rica",3.25,"Costa Rica",TRUE
"Sibu","Oscuro",1586,2015,70,"Costa Rica",3.5,"Costa Rica",FALSE
"Sibu Sura","Peru",911,2012,70,"U.S.A.",2.5,"Peru",FALSE
"Silvio Bessone","Maya Belize",717,2011,67,"Italy",3,"Belize",FALSE
"Silvio Bessone","Trintade, Sao Tome",725,2011,65,"Italy",3.25,"Sao Tome",FALSE
"Silvio Bessone","Bahia, Scavina",729,2011,60,"Italy",3.25,"Brazil",FALSE
"Silvio Bessone","Porcelana, Colombia, Amazonas",741,2011,68,"Italy",3,"Colombia",FALSE
"Sirene","Wild Bolivia",1788,2016,73,"Canada",3.5,"Bolivia",TRUE
"Sirene","Kokoa Kamili Coop",1856,2016,73,"Canada",3.5,"Tanzania",TRUE
"Sirene","Esmeraldas, Salazar Farm",1860,2016,73,"Canada",3.75,"Ecuador",TRUE
"Sirene","Somia Plantation, 2012",1502,2015,100,"Canada",3,"Madagascar",TRUE
"Sirene","Camino Verde P., Balao, Guayas, 2012",1506,2015,100,"Canada",3,"Ecuador",TRUE
"Sirene","Lachua w/ cane sugar",1614,2015,73,"Canada",3,"Guatemala",TRUE
"Sirene","Lachua w/ maple sugar, batch 5",1614,2015,73,"Canada",3.25,"Guatemala",TRUE
"Sirene","Pisa",1650,2015,73,"Canada",3.25,"Haiti",TRUE
"Sirene","Somia Plantation, 2012",1339,2014,67,"Canada",3.75,"Madagascar",FALSE
"Sirene","Somia Plantation, 2012",1339,2014,73,"Canada",3.75,"Madagascar",TRUE
"Sirene","Camino Verde P., Balao, Guayas",1343,2014,73,"Canada",3.75,"Ecuador",TRUE
"Sjolinds","Ghana",1454,2015,70,"U.S.A.",2.75,"Ghana",FALSE
"Sjolinds","Nicaragua",1462,2015,72,"U.S.A.",3,"Nicaragua",TRUE
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70,"Australia",3.5,"Dominican Republic",FALSE
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70,"Australia",3.75,"Venezuela",FALSE
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70,"Australia",4,"Ecuador",FALSE
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70,"Australia",3.75,"Belize",FALSE
"Smooth Chocolator, The","Tien Giang",1864,2016,70,"Australia",3,"Vietnam",FALSE
"Smooth Chocolator, The","Australia",1864,2016,67,"Australia",3.75,"Australia",FALSE
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70,"Australia",3.25,"Guatemala",FALSE
"Smooth Chocolator, The","Akesson's Estate",1618,2015,65,"Australia",3.25,"Madagascar",FALSE
"Smooth Chocolator, The","Akesson's Estate",1622,2015,70,"Australia",3.5,"Madagascar",FALSE
"Smooth Chocolator, The","Kokoa Kamili",1622,2015,67,"Australia",3.75,"Tanzania",FALSE
"Smooth Chocolator, The","San Juan Estate",1622,2015,70,"Australia",3.75,"Trinidad",FALSE
"Smooth Chocolator, The","Camino Verde",1622,2015,72,"Australia",4,"Ecuador",TRUE
"Smooth Chocolator, The","Bolivia",1626,2015,72,"Australia",2.75,"Bolivia",TRUE
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65,"Australia",3.5,"Papua New Guinea",FALSE
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67,"Australia",3,"Peru",FALSE
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70,"Australia",3.75,"Venezuela",FALSE
"Snake & Butterfly","Ghana",693,2011,67,"U.S.A.",1.5,"Ghana",FALSE
"Snake & Butterfly","Madagascar",502,2010,68,"U.S.A.",3,"Madagascar",FALSE
"Snake & Butterfly","Ecuador",502,2010,68,"U.S.A.",3.25,"Ecuador",FALSE
"Sol Cacao","Ecuador, Batch 1",1812,2016,70,"U.S.A.",3.5,"Ecuador",FALSE
"Sol Cacao","Madagascar",1518,2015,72,"U.S.A.",3,"Madagascar",TRUE
"Solkiki","Maranon, Fortunato No. 4",1840,2016,68,"U.K.",2.75,"Peru",FALSE
"Solkiki","Castillo, Hispaniola, unroasted",1840,2016,85,"U.K.",2.75,"Domincan Republic",TRUE
"Solomons Gold","Solomon Island",1792,2016,70,"New Zealand",3.25,"Solomon Islands",FALSE
"Solomons Gold","Solomon Island w/ nibs",1796,2016,75,"New Zealand",3.25,"Solomon Islands",TRUE
"Solstice","Bundibugyo",1335,2014,70,"U.S.A.",3,"Uganda",FALSE
"Solstice","Sambirano",1157,2013,70,"U.S.A.",3,"Madagascar",FALSE
"Solstice","Amazonas",1157,2013,70,"U.S.A.",3,"Venezuela",FALSE
"Solstice","Bolivia",1161,2013,70,"U.S.A.",3.25,"Bolivia",FALSE
"Solstice","San Martin",1161,2013,70,"U.S.A.",3.25,"Peru",FALSE
"Solstice","Wasatch",1161,2013,70,"U.S.A.",3.5," ",FALSE
"Soma","Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62,"Canada",3.5,"Domincan Republic",FALSE
"Soma","Sambirano Valley, Black Science, B-60307.0",1820,2016,70,"Canada",3.5,"Madagascar",FALSE
"Soma","Bahia Black, batch bra50722.1",1828,2016,70,"Canada",3.5,"Brazil",FALSE
"Soma","Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75,"Canada",3.75,"Ven.,Ecu.,Peru,Nic.",TRUE
"Soma","Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70,"Canada",3.75,"Nicaragua",FALSE
"Soma","Tien Giang, Black S., batch VIT60420.0",1828,2016,70,"Canada",4,"Vietnam",FALSE
"Soma","Camino Verde, Black S., batch cvu6030.0",1832,2016,70,"Canada",3.25,"Ecuador",FALSE
"Soma","CSB Chama",1594,2015,70,"Canada",3.5,"Venezuela",FALSE
"Soma","Porcelana",1594,2015,75,"Canada",4,"Venezuela",TRUE
"Soma","La Tronca, Matagalpa",1227,2014,70,"Canada",3.5,"Nicaragua",FALSE
"Soma","Maranon Canyon",1259,2014,70,"Canada",3.75,"Peru",FALSE
"Soma","La Dalia",1307,2014,70,"Canada",3.25,"Nicaragua",FALSE
"Soma","Camino Verde P., Balao, Guayas",1307,2014,80,"Canada",3.5,"Ecuador",TRUE
"Soma","Espiritu Santo, 'Smoke Monster'",1307,2014,70,"Canada",3.75,"Vanuatu",FALSE
"Soma","Little Big Man",1339,2014,70,"Canada",3.25,"Madagascar & Ecuador",FALSE
"Soma","Rizek Cacao, Domin. Rep.",1019,2013,77,"Canada",3.75,"Dominican Republic",TRUE
"Soma","Java",1030,2013,70,"Canada",3.25,"Indonesia",FALSE
"Soma","Apurimac, El Quinacho Co-op",1073,2013,70,"Canada",2.75,"Peru",FALSE
"Soma","Sangre Grande P., Trinidad",1073,2013,70,"Canada",3.75,"Trinidad",FALSE
"Soma","Chef's Blend",1077,2013,70,"Canada",3.25," ",FALSE
"Soma","Patanemo",1077,2013,70,"Canada",3.75,"Venezuela",FALSE
"Soma","Crazy 88",1077,2013,88,"Canada",4,"Guat., D.R., Peru, Mad., PNG",TRUE
"Soma","Maracaibo, El Vigia",1077,2013,70,"Canada",4,"Venezuela",FALSE
"Soma","Equator",1081,2013,67,"Canada",4,"Peru, Dom. Rep",FALSE
"Soma","Orinoco",1173,2013,70,"Canada",3.25,"Venezuela",FALSE
"Soma","Bachelor's Hall E., St. Thomas Parish",1177,2013,70,"Canada",4,"Jamaica",FALSE
"Soma","Noula Coop",817,2012,70,"Canada",3.25,"Haiti",FALSE
"Soma","O'ahu",833,2012,70,"Canada",3.75,"Hawaii",FALSE
"Soma","Dual Origins, Sambirano, Elvesia",867,2012,70,"Canada",4,"Dom. Rep., Madagascar",FALSE
"Soma","Dancing in Your Head, 5 bean blend",867,2012,70,"Canada",4,"Gre., PNG, Haw., Haiti, Mad",FALSE
"Soma","Cahabon Region",951,2012,70,"Canada",3.5,"Guatemala",FALSE
"Soma","Carenero Superior",951,2012,70,"Canada",3.75,"Venezuela",FALSE
"Soma","Eastern Promises",967,2012,70,"Canada",3.5,"Mad., Java, PNG",FALSE
"Soma","Papua New Guinea",983,2012,85,"Canada",3.5,"Papua New Guinea",TRUE
"Soma","Grenada, Black Science",676,2011,70,"Canada",2.75,"Grenada",FALSE
"Soma","Alto Beni, Wild Bolivian",676,2011,70,"Canada",3.5,"Bolivia",FALSE
"Soma","Peruvian",676,2011,64,"Canada",4,"Peru",FALSE
"Soma","Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70,"Canada",4,"Ven, Bolivia, D.R.",FALSE
"Soma","Elvesia P., Black Science",682,2011,70,"Canada",3.75,"Dominican Republic",FALSE
"Soma","Chuao",688,2011,70,"Canada",3.5,"Venezuela",FALSE
"Soma","Black Science Blend 1",607,2010,70,"Canada",3.75,"DR, Ecuador, Peru",FALSE
"Soma","Hispaniola",377,2009,70,"Canada",3,"Dominican Republic",FALSE
"Soma","Africa",377,2009,70,"Canada",3.5,"Ghana",FALSE
"Soma","Conacado",387,2009,70,"Canada",3,"Dominican Republic",FALSE
"Soma","Papua New Guinea",387,2009,70,"Canada",3.5,"Papua New Guinea",FALSE
"Soma","Madagascar",387,2009,70,"Canada",3.75,"Madagascar",FALSE
"Soma","Ocumare",387,2009,70,"Canada",3.75,"Venezuela",FALSE
"Somerville","Nicaragua",1367,2014,70,"U.S.A.",3.25,"Nicaragua",FALSE
"Somerville","Hawaiian, Big Island",1395,2014,70,"U.S.A.",3.5,"Hawaii",FALSE
"Soul","Dominican Republic",1932,2017,70,"Canada",3.25,"Dominican Republic",FALSE
"Soul","Madagascar",1936,2017,70,"Canada",3.5,"Madagascar",FALSE
"Soul","Venezuela",1936,2017,75,"Canada",3.5,"Venezuela",TRUE
"Soul","Ecuador",1936,2017,75,"Canada",3.25,"Ecuador",TRUE
"Soul","Papua New Guinea",1936,2017,77,"Canada",3.25,"Papua New Guinea",TRUE
"Soul","Tanzania",1940,2017,80,"Canada",3.5,"Tanzania",TRUE
"Spagnvola","AgroCriso Plantation",793,2012,70,"U.S.A.",3,"Dominican Republic",FALSE
"Spagnvola","AgroCriso Plantation",793,2012,80,"U.S.A.",3,"Dominican Republic",TRUE
"Spagnvola","AgroCriso Plantation",793,2012,75,"U.S.A.",3.25,"Dominican Republic",TRUE
"Spencer","Dominican Republic",1932,2017,70,"U.S.A.",3.75,"Dominican Republic",FALSE
"Spencer","Ecuador",1932,2017,70,"U.S.A.",3.5,"Ecuador",FALSE
"Spencer","Peru",1932,2017,70,"U.S.A.",2.75,"Peru",FALSE
"Spencer","Dominican Republic, lot D82R",1792,2016,70,"Australia",3.5,"Domincan Republic",FALSE
"Spencer","Ecuador, lot E432314L",1792,2016,70,"Australia",3.75,"Ecuador",FALSE
"Spencer","Madagascar, lot M0403R",1792,2016,70,"Australia",3.75,"Madagascar",FALSE
"Spencer","Malekula Island",1434,2014,72,"Australia",2.75,"Vanuatu",TRUE
"Sprungli (Felchlin)","Alto Beni",1057,2013,70,"Switzerland",3,"Bolivia",FALSE
"SRSLY","Dominican Republic",1113,2013,70,"U.S.A.",3,"Dominican Republic",FALSE
"SRSLY","Dominican Republic",1121,2013,84,"U.S.A.",2.25,"Dominican Republic",TRUE
"Starchild","Bolivar, Arriba",1634,2015,70,"U.S.A.",3,"Ecuador",FALSE
"Starchild","Hispaniola",1692,2015,70,"U.S.A.",3,"Domincan Republic",FALSE
"Starchild","Cacao Verapaz",1692,2015,70,"U.S.A.",3,"Guatemala",FALSE
"Starchild","Rio Tuma",1692,2015,70,"U.S.A.",3,"Nicaragua",FALSE
"Starchild","Sambirano Valley",1696,2015,70,"U.S.A.",3,"Madagascar",FALSE
"Stella (aka Bernrain)","Bahia, Agri-Forestal Plantation, 2010",859,2012,68,"Switzerland",2.75,"Brazil",FALSE
"Stella (aka Bernrain)","India",729,2011,72,"Switzerland",3.25,"India",TRUE
"Stone Grindz","Ecuador, Midnight Dark",1291,2014,84,"U.S.A.",3.5,"Ecuador",TRUE
"Stone Grindz","Ecuador, Twilght Dark",1291,2014,70,"U.S.A.",3.5,"Ecuador",FALSE
"StRita Supreme","Samar, East Visayas region",939,2012,65,"U.S.A.",2.5,"Philippines",FALSE
"StRita Supreme","Samar, East Visayas region",943,2012,70,"U.S.A.",2.5,"Philippines",FALSE
"StRita Supreme","Samar, East Visayas region",943,2012,75,"U.S.A.",2.75,"Philippines",TRUE
"Sublime Origins","Sambirano",1157,2013,67,"U.S.A.",2.75,"Madagascar",FALSE
"Sublime Origins","Moho Valley",1157,2013,78,"U.S.A.",3.25,"Belize",TRUE
"Summerbird","Peru",1800,2016,61,"Denmark",2.5,"Peru",FALSE
"Summerbird","Peru",1800,2016,71,"Denmark",3,"Peru",TRUE
"Suruca Chocolate","Venezuela",1796,2016,70,"Venezuela",2.75,"Venezuela",FALSE
"Suruca Chocolate","Venezuela",1796,2016,60,"Venezuela",3,"Venezuela",FALSE
"Svenska Kakaobolaget","Sri Lanka",1618,2015,70,"Sweden",2.75,"Sri Lanka",FALSE
"Szanto Tibor","Nacional",1668,2015,70,"Hungary",3.25,"Ecuador",FALSE
"Szanto Tibor","Baracoa",1704,2015,88,"Hungary",3.25,"Cuba",TRUE
"Szanto Tibor","Ambolikapiky",1704,2015,70,"Hungary",3.25,"Madagascar",FALSE
"Szanto Tibor","Winak, Sumaco",1704,2015,70,"Hungary",3.75,"Ecuador",FALSE
"Szanto Tibor","Ben Tre, Mekong Delta",1708,2015,70,"Hungary",3.25,"Vietnam",FALSE
"Szanto Tibor","Fazenda Sempre Firme, Bahia",1708,2015,70,"Hungary",3.5,"Brazil",FALSE
"Szanto Tibor","Porcelana",1263,2014,70,"Hungary",3.5,"Venezuela",FALSE
"Szanto Tibor","Baracoa",1263,2014,70,"Hungary",3.75,"Cuba",FALSE
"Szanto Tibor","Autumn, Primary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Madagascar",FALSE
"Szanto Tibor","Spring, Secondary Harvest, 2012",1185,2013,70,"Hungary",3.5,"Madagascar",FALSE
"Szanto Tibor","Cacao Blanco",1193,2013,70,"Hungary",3.25,"Nicaragua",FALSE
"Szanto Tibor","Santo Domingo",939,2012,70,"Hungary",3.25,"Dominican Republic",FALSE
"Szanto Tibor","Millot Plantation",939,2012,70,"Hungary",3.25,"Madagascar",FALSE
"Szanto Tibor","Ayacucho, ""El Guinacho""",939,2012,70,"Hungary",3.75,"Peru",FALSE
"Szanto Tibor","Crudo",761,2011,70,"Hungary",3,"Venezuela",FALSE
"Tabal","Costa Rica",1101,2013,70,"U.S.A.",2.75,"Costa Rica",FALSE
"Tabal","Dominican Republic",1101,2013,70,"U.S.A.",2.75,"Dominican Republic",FALSE
"Tabal","Chiapas, Lacandon Jungle",1105,2013,70,"U.S.A.",2.5,"Mexico",FALSE
"Tabal","Peru",1105,2013,70,"U.S.A.",3,"Peru",FALSE
"Tablette (aka Vanillabeans)","Colombia",1450,2015,70,"Japan",3,"Colombia",FALSE
"Tablette (aka Vanillabeans)","Papua",1450,2015,62,"Japan",3.25,"Papua New Guinea",FALSE
"Tablette (aka Vanillabeans)","Vietnam",1450,2015,60,"Japan",3.25,"Vietnam",FALSE
"Tablette (aka Vanillabeans)","Trinidad",1680,2015,77,"Japan",2.75,"Trinidad",TRUE
"Tan Ban Skrati","Paramaribo, batch 20160043-01",1868,2016,70,"Suriname",3.25,"Suriname",FALSE
"Taza","Belize",1271,2014,68,"U.S.A.",3,"Belize",FALSE
"Taza","Alto Beni",785,2011,87,"U.S.A.",3.25,"Bolivia",TRUE
"Taza","Chiapan",451,2009,75,"U.S.A.",2.75,"Mexico",TRUE
"Taza","Dark, Stone Ground",180,2007,70,"U.S.A.",3,"Dominican Republic",FALSE
"TCHO","West Africa",1716,2016,62,"U.S.A.",2,"West Africa",FALSE
"TCHO","Peru- Ecuador",915,2012,99,"U.S.A.",3.25,"Peru, Ecuador",TRUE
"TCHO","TCHOPro 60.5",387,2009,60,"U.S.A.",2.75," ",FALSE
"TCHO","TCHOPro 68",387,2009,68,"U.S.A.",3," ",FALSE
"TCHO","Chocolatey-beta",199,2008,70,"U.S.A.",2.5,"Ghana",FALSE
"TCHO","Fruity-beta",280,2008,70,"U.S.A.",2.5,"Peru",FALSE
"TCHO","Citrus-beta",280,2008,70,"U.S.A.",2.75,"Madagascar",FALSE
"TCHO","Nutty-beta",284,2008,70,"U.S.A.",2.5,"Peru",FALSE
"Tejas","Concepcion",801,2012,70,"U.S.A.",2.75,"Madagascar",FALSE
"Tejas","Bayou Blend",801,2012,70,"U.S.A.",3,"Ecuador, Mad., PNG",FALSE
"Tejas","Aranama",805,2012,70,"U.S.A.",3,"Papua New Guinea",FALSE
"Tejas","Presidio",805,2012,70,"U.S.A.",3.5,"Dominican Republic",FALSE
"Tejas","La Bahia, w/ cane juice",817,2012,70,"U.S.A.",3.25,"Ecuador",FALSE
"Tejas","Capistrano",821,2012,70,"U.S.A.",2,"Peru",FALSE
"Tejas","La Bahia, w/ cane sugar",825,2012,70,"U.S.A.",3.25,"Ecuador",FALSE
"Tejas","San Jose",829,2012,70,"U.S.A.",2.75,"Bolivia",FALSE
"Tejas","Capistrano*",829,2012,70,"U.S.A.",3,"Madagascar",FALSE
"Tejas","Espada",833,2012,70,"U.S.A.",3.25,"Mexico",FALSE
"Tejas","Espada",967,2012,70,"U.S.A.",2.75,"Brazil",FALSE
"Tejas","Concepcion*",971,2012,80,"U.S.A.",3,"Venezuela",TRUE
"Tejas","San Jose",971,2012,67,"U.S.A.",3.25,"Bolivia",FALSE
"Tejas","Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70,"U.S.A.",3.5,"Brazil",FALSE
"Terroir","Peru",1478,2015,70,"U.S.A.",2.75,"Peru",FALSE
"Terroir","Belize",1478,2015,70,"U.S.A.",3.75,"Belize",FALSE
"Terroir","Madagascar",1478,2015,70,"U.S.A.",3.75,"Madagascar",FALSE
"Terroir","Ecuador",1482,2015,70,"U.S.A.",3.25,"Ecuador",FALSE
"Terroir","Oko Caribe",1554,2015,70,"U.S.A.",3.5,"Domincan Republic",FALSE
"Terroir","Guatemala",1558,2015,70,"U.S.A.",3.75,"Guatemala",FALSE
"Terroir","Ecuador",1323,2014,77,"U.S.A.",3.25,"Ecuador",TRUE
"Terroir","Madagascar",1323,2014,67,"U.S.A.",3.75,"Madagascar",FALSE
"Terroir","Uganda",1323,2014,73,"U.S.A.",3.75,"Uganda",TRUE
"The Barn","Peru",1614,2015,70,"Sweden",3,"Peru",FALSE
"Theo","Congo w/ nibs",903,2012,65,"U.S.A.",3.25,"Congo",FALSE
"Theo","Madagascar",162,2007,65,"U.S.A.",3.5,"Madagascar",FALSE
"Theo","Ivory Coast",184,2007,75,"U.S.A.",2.5,"Ivory Coast",TRUE
"Theo","Ghana, Kumasi",184,2007,84,"U.S.A.",3,"Ghana",TRUE
"Theo","Venezuela; Barinos, Merida, Tachron",188,2007,91,"U.S.A.",2,"Venezuela",TRUE
"Theo","Ghana, Panama, Ecuador",188,2007,75,"U.S.A.",3,"Ghana, Panama, Ecuador",TRUE
"Theobroma","Piura Select, Cacao Blanc",1684,2015,70,"Japan",3.25,"Peru",FALSE
"Timo A. Meyer","Belize, med roast",1836,2016,72,"Germany",3.75,"Belize",TRUE
"To'ak (Ecuatoriana)","Manabi",1418,2014,81,"Ecuador",3.25,"Ecuador",TRUE
"Tobago Estate (Pralus)","Roxborough, Tobago",895,2012,70,"France",4,"Tobago",FALSE
"Tocoti","Wild Bolivian, Jungle Love",927,2012,77,"U.S.A.",3,"Bolivia",TRUE
"Tocoti","Venezuela",789,2011,72,"U.S.A.",2.75,"Venezuela",TRUE
"Tocoti","Dominican Republic",789,2011,74,"U.S.A.",3,"Dominican Republic",TRUE
"Treehouse","Conacado",1239,2014,72,"U.S.A.",3,"Dominican Republic",TRUE
"Tsara (Cinagra)","Ambanja, Tsara Valley",753,2011,72,"Madagascar",3.5,"Madagascar",TRUE
"twenty-four blackbirds","Oko Caribe",1700,2015,75,"U.S.A.",2.75,"Domincan Republic",TRUE
"twenty-four blackbirds","Cedeno, lot 271",1700,2015,75,"U.S.A.",3.5,"Ecuador",TRUE
"twenty-four blackbirds","Madagascar",1235,2014,75,"U.S.A.",3.5,"Madagascar",TRUE
"twenty-four blackbirds","Dominican Republic",1022,2013,68,"U.S.A.",3.25,"Dominican Republic",FALSE
"twenty-four blackbirds","Palos Blancos",1026,2013,75,"U.S.A.",2.5,"Bolivia",TRUE
"twenty-four blackbirds","Dominican Republic",753,2011,73,"U.S.A.",2.75,"Dominican Republic",TRUE
"Two Ravens","Peru",1740,2016,60,"U.S.A.",3,"Peru",FALSE
"Un Dimanche A Paris","Dominican Republic",709,2011,63,"France",3.75,"Dominican Republic",FALSE
"Undone","Matagalpa",1438,2014,74,"U.S.A.",2.75,"Nicaragua",TRUE
"Undone","Nourish",1438,2014,70,"U.S.A.",3,"Dominican Republic",FALSE
"Upchurch","Madagascar, Sassy Bar",1752,2016,72,"U.S.A.",3,"Madagascar",TRUE
"Upchurch","Tanzania, Party Bar",1752,2016,72,"U.S.A.",3.25,"Tanzania",TRUE
"Urzi","Sur del Lago, Merida",1327,2014,65,"Italy",3.25,"Venezuela",FALSE
"Valrhona","Piura, Illanka, Quemazon",1510,2015,63,"France",4,"Peru",FALSE
"Valrhona","Andoa, Grand Cru blend",1145,2013,70,"France",3.5," ",FALSE
"Valrhona","Loma Sotavento, 2013",1153,2013,64,"France",3.5,"Dominican Republic",FALSE
"Valrhona","Otucan, Grand Cru",931,2012,69,"France",4,"Venezuela",FALSE
"Valrhona","Caraque",709,2011,56,"France",3.25," ",FALSE
"Valrhona","Porcelana, Pedegral",757,2011,64,"France",4,"Venezuela",FALSE
"Valrhona","Tainori",327,2009,64,"France",3.75,"Dominican Republic",FALSE
"Valrhona","Alpaco",370,2009,66,"France",3.75,"Ecuador",FALSE
"Valrhona","Nyangbo",395,2009,68,"France",3.5,"Ghana",FALSE
"Valrhona","Araguani",117,2007,72,"France",3,"Venezuela, Carribean",TRUE
"Valrhona","Chuao 2002 P.",129,2007,65,"France",3.75,"Venezuela",FALSE
"Valrhona","Manjari",129,2007,64,"France",4,"Madagascar",FALSE
"Valrhona","Le Noir Extra Amer",147,2007,85,"France",1.5," ",TRUE
"Valrhona","Abinao",153,2007,85,"France",2.5,"West Africa",TRUE
"Valrhona","Le Noir Amer",157,2007,71,"France",2.75,"West Africa",TRUE
"Valrhona","Porcelana, Maracaibo, Palmira P. 2006",162,2007,64,"France",3.25,"Venezuela",FALSE
"Valrhona","Caraibe",63,2006,66,"France",3,"Carribean",FALSE
"Valrhona","Guanaja",63,2006,70,"France",4,"South America",FALSE
"Valrhona","Gran Couva 2005 P.",75,2006,64,"France",2.5,"Trinidad",FALSE
"Valrhona","Porcelana, Maracaibo, Palmira P. 2005",75,2006,64,"France",3,"Venezuela",FALSE
"Valrhona","Sambirano, Ampamakia 2005, Millot P.",75,2006,64,"France",3.5,"Madagascar",FALSE
"Vanleer (Barry Callebaut)","Manhattan",963,2012,72,"U.S.A.",2.5,"Ghana",TRUE
"Vanleer (Barry Callebaut)","Napa",963,2012,65,"U.S.A.",2.75,"Ghana",FALSE
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,72,"Madagascar",2.75,"Madagascar",TRUE
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,76,"Madagascar",2.75,"Madagascar",TRUE
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,80,"Madagascar",2.75,"Madagascar",TRUE
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,70,"Madagascar",3,"Madagascar",FALSE
"Vao Vao (Chocolaterie Robert)","Madagascar w/ nibs",404,2009,68,"Madagascar",3,"Madagascar",FALSE
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,64,"Madagascar",3.25,"Madagascar",FALSE
"Vicuna","Palos Blancos",1470,2015,70,"U.S.A.",3.25,"Bolivia",FALSE
"Vicuna","Palos Blancos + nibs",1470,2015,70,"U.S.A.",3.25,"Bolivia",FALSE
"Videri","Dominican Republic",1211,2014,90,"U.S.A.",3.25,"Dominican Republic",TRUE
"Videri","Trinidad",1211,2014,75,"U.S.A.",3.5,"Trinidad",TRUE
"Videri","Mindo",1227,2014,75,"U.S.A.",3.5,"Ecuador",TRUE
"Videri","Dark",1117,2013,90,"U.S.A.",3.75,"Central and S. America",TRUE
"Videri","Classic",991,2012,70,"U.S.A.",3.25,"Central and S. America",FALSE
"Vietcacao (A. Morin)","Ben Tre, Mekong Delta, MoCay",951,2012,70,"France",3.5,"Vietnam",FALSE
"Vintage Plantations","San Martin",1205,2014,75,"U.S.A.",3,"Peru",TRUE
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,100,"U.S.A.",2,"Ecuador",TRUE
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,90,"U.S.A.",2,"Ecuador",TRUE
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,75,"U.S.A.",3,"Ecuador",TRUE
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2007",153,2007,65,"U.S.A.",3,"Ecuador",FALSE
"Violet Sky","Sambirano Valley",1458,2015,77,"U.S.A.",2.75,"Madagascar",TRUE
"Violet Sky","Moho River Valley",1458,2015,77,"U.S.A.",3,"Belize",TRUE
"Violet Sky","Cuyagua",1458,2015,77,"U.S.A.",3,"Venezuela",TRUE
"Violet Sky","Peru",1458,2015,77,"U.S.A.",3.25,"Peru",TRUE
"Violet Sky","Cahabon",1502,2015,77,"U.S.A.",2.75,"Guatemala",TRUE
"Vivra","Peru",1720,2016,70,"U.S.A.",2.5,"Peru",FALSE
"Vivra","Ocumare",1720,2016,70,"U.S.A.",2.5,"Venezuela",FALSE
"Vivra","Dominican Republic",1724,2016,70,"U.S.A.",3,"Domincan Republic",FALSE
"Wellington Chocolate Factory","Conacado",1756,2016,70,"New Zealand",3.5,"Dominican Republic",FALSE
"Wellington Chocolate Factory","Piura Blanco, Norandino",1756,2016,70,"New Zealand",3.5,"Peru",FALSE
"Whittakers","Ghana",733,2011,72,"New Zealand",2.5,"Ghana",TRUE
"Wilkie's Organic","Amazonas",1169,2013,75,"Ireland",2.5,"Peru",TRUE
"Wilkie's Organic","Amazonas",1169,2013,89,"Ireland",2.75,"Peru",TRUE
"Wilkie's Organic","Tumbes",1169,2013,75,"Ireland",3.25,"Peru",TRUE
"Wilkie's Organic","Amazonas w/ nibs",1173,2013,75,"Ireland",2.75,"Peru",TRUE
"Willie's Cacao","Los Llanos",1848,2016,70,"U.K.",4,"Colombia",FALSE
"Willie's Cacao","Los Llanos",1227,2014,88,"U.K.",3,"Colombia",TRUE
"Willie's Cacao","Java, Indonesian Black",1109,2013,100,"U.K.",2.25,"Indonesia",TRUE
"Willie's Cacao","Sambirano",593,2010,71,"U.K.",3,"Madagascar",TRUE
"Willie's Cacao","Hacienda Las Trincheras",593,2010,72,"U.K.",3.5,"Venezuela",TRUE
